acct_name,this_year_amt,this_year_percent,last_year_amt,last_year_percent,report_name,company_id,company_name,creation_date,seq,stock
其他權益,,,,,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,49,1457
其他權益合計,"-30,828",-0.15,"-18,983",-0.09,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,50,1457
庫藏股票,"-349,848",-1.74,"-344,203",-1.70,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,51,1457
歸屬於母公司業主之權益合計,"5,201,742",25.90,"4,928,497",24.29,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,52,1457
非控制權益,"3,675,637",18.30,"3,877,552",19.11,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,53,1457
權益總額,"8,877,379",44.20,"8,806,049",43.39,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,54,1457
負債及權益總計,"20,086,393",100.00,"20,293,185",100.00,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,55,1457
待註銷股本股數（單位：股）,0,,0,,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,56,1457
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,57,1457
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,"79,248,880",,"78,564,880",,BalanceSheet,7669338,宜進實業股份有限公司,2024-07-13,58,1457
流動資產,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,1,1459
現金及約當現金,"690,115",14.74,"497,555",10.02,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,2,1459
透過損益按公允價值衡量之金融資產－流動,"445,018",9.51,"865,086",17.41,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,3,1459
按攤銷後成本衡量之金融資產－流動,"72,217",1.54,"86,039",1.73,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,4,1459
應收票據淨額,"4,644",0.10,"4,988",0.10,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,5,1459
應收票據－關係人淨額,"1,728",0.04,0,0.00,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,6,1459
應收帳款淨額,"150,508",3.22,"52,624",1.06,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,7,1459
應收帳款－關係人淨額,672,0.01,0,0.00,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,8,1459
其他應收款淨額,"127,569",2.73,"2,044",0.04,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,9,1459
本期所得稅資產,"1,206",0.03,98,0.00,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,10,1459
存貨,"151,737",3.24,"260,817",5.25,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,11,1459
預付款項,"24,150",0.52,"25,506",0.51,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,12,1459
其他流動資產,348,0.01,346,0.01,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,13,1459
流動資產合計,"1,669,912",35.68,"1,795,103",36.13,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,14,1459
非流動資產,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,15,1459
透過其他綜合損益按公允價值衡量之金融資產－非流動,"683,624",14.61,"699,089",14.07,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,16,1459
按攤銷後成本衡量之金融資產－非流動,"82,281",1.76,"78,880",1.59,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,17,1459
不動產、廠房及設備,"1,943,503",41.52,"2,081,253",41.89,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,18,1459
使用權資產,"66,394",1.42,"68,762",1.38,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,19,1459
投資性不動產淨額,"186,071",3.98,"191,233",3.85,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,20,1459
遞延所得稅資產,"1,275",0.03,"3,058",0.06,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,21,1459
其他非流動資產,"47,684",1.02,"50,479",1.02,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,22,1459
非流動資產合計,"3,010,832",64.32,"3,172,754",63.87,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,23,1459
資產總額,"4,680,744",100.00,"4,967,857",100.00,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,24,1459
流動負債,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,25,1459
短期借款,"1,083,457",23.15,"838,279",16.87,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,26,1459
應付短期票券,"72,942",1.56,"172,930",3.48,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,27,1459
合約負債－流動,"14,088",0.30,"21,674",0.44,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,28,1459
應付票據,"6,102",0.13,"2,470",0.05,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,29,1459
應付帳款,"32,130",0.69,"19,071",0.38,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,30,1459
其他應付款,"140,717",3.01,"126,794",2.55,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,31,1459
其他應付款項－關係人,0,0.00,"8,950",0.18,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,32,1459
本期所得稅負債,"2,392",0.05,605,0.01,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,33,1459
租賃負債－流動,385,0.01,332,0.01,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,34,1459
其他流動負債,319,0.01,676,0.01,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,35,1459
流動負債合計,"1,352,532",28.90,"1,191,781",23.99,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,36,1459
非流動負債,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,37,1459
長期借款,"478,410",10.22,"897,304",18.06,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,38,1459
遞延所得稅負債,"19,551",0.42,"16,329",0.33,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,39,1459
租賃負債－非流動,"1,129",0.02,"1,331",0.03,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,40,1459
其他非流動負債,"19,512",0.42,"20,161",0.41,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,41,1459
非流動負債合計,"518,602",11.08,"935,125",18.82,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,42,1459
負債總額,"1,871,134",39.98,"2,126,906",42.81,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,43,1459
歸屬於母公司業主之權益,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,44,1459
股本,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,45,1459
普通股股本,"3,586,289",76.62,"3,586,289",72.19,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,46,1459
股本合計,"3,586,289",76.62,"3,586,289",72.19,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,47,1459
資本公積,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,48,1459
資本公積合計,"241,987",5.17,"241,987",4.87,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,49,1459
保留盈餘,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,50,1459
特別盈餘公積,"258,887",5.53,"258,887",5.21,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,51,1459
未分配盈餘（或待彌補虧損）,"-329,738",-7.04,"-389,766",-7.85,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,52,1459
保留盈餘合計,"-70,851",-1.51,"-130,879",-2.63,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,53,1459
其他權益,,,,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,54,1459
其他權益合計,"-419,170",-8.96,"-327,801",-6.60,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,55,1459
庫藏股票,"-528,645",-11.29,"-528,645",-10.64,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,56,1459
歸屬於母公司業主之權益合計,"2,809,610",60.02,"2,840,951",57.19,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,57,1459
權益總額,"2,809,610",60.02,"2,840,951",57.19,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,58,1459
負債及權益總計,"4,680,744",100.00,"4,967,857",100.00,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,59,1459
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,60,1459
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,"41,144,531",,"41,144,531",,BalanceSheet,33653494,聯發紡織纖維股份有限公司,2024-07-13,61,1459
流動資產,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,1,1460
現金及約當現金,"1,231,867",9.69,"560,805",3.98,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,2,1460
透過損益按公允價值衡量之金融資產－流動,0,0.00,766,0.01,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,3,1460
按攤銷後成本衡量之金融資產－流動,"135,306",1.06,0,0.00,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,4,1460
應收票據淨額,"3,712",0.03,"9,888",0.07,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,5,1460
應收帳款淨額,"633,133",4.98,"993,248",7.04,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,6,1460
其他應收款淨額,"29,530",0.23,"32,057",0.23,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,7,1460
本期所得稅資產,"8,064",0.06,"9,216",0.07,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,8,1460
存貨,"4,765,878",37.49,"6,080,510",43.11,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,9,1460
其他流動資產,"106,330",0.84,"227,568",1.61,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,10,1460
流動資產合計,"6,913,820",54.38,"7,914,058",56.11,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,11,1460
非流動資產,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,12,1460
透過其他綜合損益按公允價值衡量之金融資產－非流動,"5,494",0.04,"5,267",0.04,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,13,1460
不動產、廠房及設備,"5,069,302",39.88,"5,458,194",38.70,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,14,1460
使用權資產,"398,100",3.13,"462,234",3.28,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,15,1460
遞延所得稅資產,"133,237",1.05,"130,734",0.93,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,16,1460
其他非流動資產,"192,785",1.52,"134,370",0.95,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,17,1460
非流動資產合計,"5,798,918",45.62,"6,190,799",43.89,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,18,1460
資產總額,"12,712,738",100.00,"14,104,857",100.00,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,19,1460
流動負債,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,20,1460
短期借款,"3,114,920",24.50,"3,005,454",21.31,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,21,1460
應付短期票券,"1,398,723",11.00,"889,426",6.31,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,22,1460
透過損益按公允價值衡量之金融負債－流動,"1,703",0.01,523,0.00,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,23,1460
合約負債－流動,"30,324",0.24,"37,589",0.27,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,24,1460
應付票據,"22,058",0.17,"19,447",0.14,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,25,1460
應付票據－關係人,"31,691",0.25,"6,200",0.04,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,26,1460
應付帳款,"340,567",2.68,"345,877",2.45,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,27,1460
應付帳款－關係人,"45,685",0.36,"22,797",0.16,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,28,1460
其他應付款,"389,320",3.06,"353,836",2.51,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,29,1460
其他應付款項－關係人,"41,362",0.33,"33,140",0.23,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,30,1460
本期所得稅負債,"52,179",0.41,"33,643",0.24,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,31,1460
負債準備－流動,"7,154",0.06,"7,154",0.05,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,32,1460
租賃負債－流動,"87,421",0.69,"98,523",0.70,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,33,1460
其他流動負債,"284,950",2.24,"629,530",4.46,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,34,1460
流動負債合計,"5,848,057",46.00,"5,483,139",38.87,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,35,1460
非流動負債,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,36,1460
長期借款,"387,500",3.05,"924,266",6.55,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,37,1460
遞延所得稅負債,"179,276",1.41,"169,668",1.20,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,38,1460
租賃負債－非流動,"365,708",2.88,"413,677",2.93,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,39,1460
其他非流動負債,"4,800",0.04,"44,608",0.32,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,40,1460
非流動負債合計,"937,284",7.37,"1,552,219",11.00,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,41,1460
負債總額,"6,785,341",53.37,"7,035,358",49.88,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,42,1460
歸屬於母公司業主之權益,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,43,1460
股本,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,44,1460
普通股股本,"6,946,434",54.64,"6,946,434",49.25,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,45,1460
股本合計,"6,946,434",54.64,"6,946,434",49.25,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,46,1460
資本公積,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,47,1460
資本公積合計,"115,943",0.91,"115,943",0.82,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,48,1460
保留盈餘,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,49,1460
法定盈餘公積,"198,758",1.56,"192,358",1.36,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,50,1460
特別盈餘公積,"305,704",2.40,"248,096",1.76,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,51,1460
未分配盈餘（或待彌補虧損）,"-1,167,214",-9.18,"69,511",0.49,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,52,1460
保留盈餘合計,"-662,752",-5.21,"509,965",3.62,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,53,1460
其他權益,,,,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,54,1460
其他權益合計,"-139,397",-1.10,"-170,013",-1.21,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,55,1460
庫藏股票,"-332,836",-2.62,"-332,836",-2.36,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,56,1460
歸屬於母公司業主之權益合計,"5,927,392",46.63,"7,069,493",50.12,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,57,1460
非控制權益,5,0.00,6,0.00,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,58,1460
權益總額,"5,927,397",46.63,"7,069,499",50.12,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,59,1460
負債及權益總計,"12,712,738",100.00,"14,104,857",100.00,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,60,1460
預收股款（權益項下）之約當發行股數（單位：股）,0,,0,,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,61,1460
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,"20,177,533",,"20,177,533",,BalanceSheet,22817999,宏遠興業股份有限公司,2024-07-13,62,1460
流動資產,,,,,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,1,1465
現金及約當現金,"172,649",8.86,"205,796",10.81,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,2,1465
透過損益按公允價值衡量之金融資產－流動,"162,453",8.34,"110,634",5.81,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,3,1465
按攤銷後成本衡量之金融資產－流動,"67,200",3.45,"3,045",0.16,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,4,1465
應收票據淨額,"8,409",0.43,"3,944",0.21,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,5,1465
應收帳款淨額,"44,109",2.26,"65,027",3.42,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,6,1465
其他應收款淨額,"25,285",1.30,"13,451",0.71,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,7,1465
存貨,"175,413",9.00,"199,443",10.48,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,8,1465
預付款項,"18,908",0.97,"27,612",1.45,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,9,1465
其他流動資產,413,0.02,435,0.02,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,10,1465
流動資產合計,"674,839",34.63,"629,387",33.07,BalanceSheet,33700601,偉全實業股份有限公司,2024-07-13,11,1465
